"","ZIP.code","Bank account or service","Consumer loan","Credit card","Credit reporting","Debt collection","Money transfers","Mortgage","Other financial service","Payday loan","Prepaid card","Student loan"
"495",1569,1,0,3,1,2,0,2,0,0,0,0
"496",1570,2,1,3,2,3,0,10,0,0,0,0
"497",1571,1,0,0,0,1,0,3,0,0,0,2
"498",1575,0,0,0,0,0,0,0,0,0,0,1
"499",1581,1,1,2,9,2,0,6,0,0,0,0
"500",1583,1,0,1,1,1,0,0,0,0,0,1
"501",1585,2,0,0,1,4,0,0,0,0,0,0
"502",1588,3,0,2,0,3,1,3,0,0,0,0
"503",1590,1,0,1,2,0,0,2,0,0,0,1
"504",1593,1,0,0,0,0,0,0,0,0,0,0
"505",1602,4,1,2,5,5,0,13,0,1,0,1
"506",1603,2,0,0,0,1,0,2,0,0,0,0
"507",1604,7,1,6,3,5,0,13,0,0,0,0
"508",1605,1,0,5,2,2,0,5,0,0,0,0
"509",1606,5,0,1,1,2,0,12,0,0,0,1
"510",1607,0,1,0,4,0,0,4,0,0,0,0
"511",1608,3,0,0,3,0,0,2,0,0,0,0
"512",1609,0,0,7,0,4,0,6,0,0,0,1
"513",1610,1,0,3,0,2,0,2,0,0,0,3
"514",1611,0,0,0,1,1,0,1,0,0,0,0
"515",1612,0,0,1,1,0,0,1,0,0,0,0
"516",1619,1,0,0,0,0,0,0,0,0,0,0
"517",1620,1,0,0,0,0,0,0,0,0,0,0
"518",1631,0,0,0,0,0,0,1,0,0,0,0
"519",1670,1,0,0,0,0,0,0,0,0,0,0
"520",1696,0,0,1,0,0,0,0,0,0,0,0
"521",1701,8,0,10,10,1,1,18,0,0,0,3
"522",1702,10,1,7,8,7,0,10,0,0,0,3
"523",1703,0,1,0,0,0,0,0,0,0,0,0
"524",1707,1,0,0,0,0,0,0,0,0,0,0
"525",1719,4,1,1,0,1,1,3,0,0,0,0
"526",1720,2,1,5,6,0,1,4,0,1,0,0
"527",1721,4,2,3,2,5,0,10,0,0,0,0
"528",1722,1,0,0,0,0,0,0,0,0,0,0
"529",1730,3,0,2,0,0,0,3,0,0,0,0
"530",1731,0,0,0,0,1,0,1,0,0,0,0
"531",1740,1,0,0,1,0,0,2,0,0,0,0
"532",1741,0,0,0,1,0,0,2,0,0,0,0
"533",1742,0,0,6,1,1,1,4,0,0,0,2
"534",1746,3,0,5,0,0,0,9,0,0,0,0
"535",1747,3,0,2,0,2,0,1,0,0,0,0
"536",1748,2,0,2,2,0,0,8,0,0,0,0
"537",1749,1,0,2,1,3,0,6,0,0,0,0
"538",1752,9,1,7,3,2,0,11,0,0,0,0
"539",1754,1,0,1,0,1,0,7,0,0,0,1
"540",1756,1,0,3,0,0,0,0,0,0,0,0
"541",1757,1,1,4,4,2,0,8,0,0,0,1
"542",1760,10,0,11,4,0,1,11,1,0,0,2
"543",1764,0,0,1,0,0,0,0,0,0,0,0
"544",1770,3,0,2,0,0,0,2,0,0,0,0
"545",1772,1,0,2,0,0,0,5,0,0,0,0
"546",1773,3,0,1,2,0,0,3,0,0,0,0
"547",1775,3,0,3,3,0,0,2,0,0,0,1
"548",1776,2,0,7,2,2,1,5,0,0,0,0
"549",1778,2,0,2,1,1,0,3,0,0,0,0
"550",1801,14,2,8,9,5,0,38,0,0,0,3
"551",1803,0,1,3,1,1,0,14,0,0,0,3
"552",1805,0,0,0,2,0,0,0,0,0,0,0
"553",1810,11,2,7,2,3,0,18,0,0,0,3
"554",1815,0,0,0,0,0,0,1,0,0,0,0
"555",1821,4,1,5,2,0,0,12,0,0,0,1
"556",1824,14,3,9,0,3,0,8,0,0,0,0
"557",1826,3,0,3,1,6,0,19,0,0,0,1
"558",1827,1,0,1,0,0,1,1,0,0,0,0
"559",1830,6,1,4,1,6,0,7,0,0,1,0
"560",1831,0,0,0,0,0,0,1,0,0,0,0
"561",1832,7,2,1,1,2,0,14,0,0,0,0
"562",1833,0,0,1,0,0,0,4,0,0,0,0
"563",1834,1,0,0,2,1,0,2,0,0,0,0
"564",1835,2,1,2,1,1,0,9,0,0,0,2
"565",1840,1,0,0,0,0,0,3,0,0,0,0
"566",1841,9,0,7,9,4,0,3,0,0,0,0
"567",1842,0,0,0,1,0,0,1,0,0,0,0
"568",1843,3,0,6,3,2,1,6,0,0,0,2
"569",1844,10,1,4,18,9,3,16,0,0,0,1
"570",1845,4,1,6,4,2,0,8,0,0,0,0
"571",1850,2,2,0,0,0,0,4,0,0,0,0
"572",1851,6,0,5,0,2,0,4,0,0,0,1
"573",1852,6,2,3,3,1,1,9,0,0,1,5
"574",1853,0,1,0,4,0,0,1,0,0,0,0
"575",1854,3,0,0,1,2,1,9,0,0,0,2
"576",1860,0,0,3,0,1,0,3,0,0,0,0
"577",1862,0,0,8,0,1,0,4,0,0,1,0
"578",1863,1,0,2,1,0,0,2,0,0,0,1
"579",1864,2,0,1,1,3,0,10,0,0,0,0
"580",1865,0,0,0,0,1,0,0,0,0,0,0
"581",1867,5,0,2,3,5,0,25,0,1,0,0
"582",1876,3,0,9,0,5,0,41,0,0,0,1
"583",1879,2,1,4,0,5,0,10,0,0,0,0
"584",1880,9,0,8,4,5,0,13,0,0,0,1
"585",1882,1,0,1,0,0,0,0,0,0,0,0
"586",1886,4,1,4,1,5,0,8,0,0,0,0
"587",1887,4,1,5,1,1,0,9,0,0,0,1
"588",1888,1,0,0,0,0,0,0,0,0,0,0
"589",1890,5,2,4,11,5,0,7,0,0,0,3
"590",1891,0,0,0,0,0,0,1,0,0,0,0
"591",1901,1,0,4,1,0,0,3,0,0,0,0
"592",1902,3,1,1,2,4,0,26,0,0,0,3
"593",1903,0,0,1,0,0,0,0,0,0,0,0
"594",1904,0,0,3,0,3,0,8,0,1,0,1
"595",1905,4,0,5,0,0,2,9,0,0,0,1
"596",1906,3,0,3,0,3,1,25,0,0,0,3
"597",1907,3,1,3,1,0,0,6,0,0,0,0
"598",1908,2,0,0,0,0,0,1,0,0,0,0
"599",1913,1,0,4,19,1,0,17,0,0,0,6
"600",1915,8,1,11,4,4,0,21,0,0,0,4
"601",1921,2,0,2,0,1,0,2,0,0,0,0
"602",1922,1,0,1,0,1,0,3,0,0,0,0
"603",1923,6,0,4,15,5,0,11,0,0,0,0
"604",1929,0,0,1,0,0,0,1,0,0,0,2
"605",1930,2,0,4,4,4,0,14,0,0,0,3
"606",1937,0,0,0,0,1,0,0,0,0,0,0
"607",1938,5,0,2,1,1,0,4,0,0,0,4
"608",1940,4,0,1,1,2,0,5,0,0,0,1
"609",1944,1,0,1,0,2,0,4,0,0,0,0
"610",1945,2,0,6,5,1,0,9,0,0,0,2
"611",1946,0,0,1,0,0,0,0,0,0,0,0
"612",1949,0,0,0,0,0,0,1,0,0,0,0
"613",1950,1,0,5,5,3,0,5,0,0,0,0
"614",1951,2,0,2,0,0,0,2,0,0,0,0
"615",1952,3,0,1,1,0,0,7,1,0,0,1
"616",1960,8,3,7,1,4,0,27,0,1,0,2
"617",1961,2,0,0,0,0,0,0,0,0,0,0
"618",1966,1,1,1,2,5,0,4,0,1,0,0
"619",1967,0,1,0,0,0,0,0,0,0,0,0
"620",1969,1,0,1,0,0,0,1,0,0,0,3
"621",1970,13,0,12,1,9,0,19,0,0,0,1
"622",1982,3,0,5,0,2,0,2,0,0,0,1
"623",1983,0,0,1,0,3,0,10,0,0,0,2
"624",1984,3,0,1,0,0,0,1,0,0,0,0
"625",1985,2,1,0,0,0,0,4,0,0,0,1
"626",2019,0,0,2,0,3,0,4,0,0,0,0
"627",2020,2,0,0,0,0,0,2,0,0,0,1
"628",2021,3,0,5,3,7,0,11,0,0,0,3
"629",2025,1,0,2,2,3,0,7,0,0,0,0
"630",2026,5,0,7,2,1,0,17,0,0,0,3
"631",2027,2,0,0,0,0,0,0,0,0,0,0
"632",2028,0,0,0,0,0,0,1,0,0,0,0
"633",2030,1,0,3,0,0,0,0,0,0,0,0
"634",2032,1,0,0,2,0,0,4,0,0,0,2
"635",2035,3,1,4,3,2,2,8,0,0,0,1
"636",2038,4,0,2,6,7,0,14,0,0,0,1
"637",2041,0,1,1,1,0,0,2,0,0,0,0
"638",2042,0,0,0,0,0,1,0,0,0,0,0
"639",2043,9,0,6,1,1,1,16,0,0,0,4
"640",2045,2,0,3,2,2,0,20,0,0,0,0
"641",2048,3,2,2,1,1,1,11,0,0,0,0
"642",2050,4,0,5,1,7,0,16,0,0,0,1
"643",2052,3,0,1,1,0,0,2,0,0,0,1
"644",2053,0,0,2,0,1,0,4,0,0,0,1
"645",2054,0,0,1,0,0,0,3,0,0,0,0
"646",2056,3,0,1,0,0,0,4,0,0,0,0
"647",2061,3,1,4,3,1,0,9,0,0,0,0
"648",2062,5,1,6,8,4,1,6,0,0,0,5
"649",2065,0,0,0,0,0,0,1,0,0,0,0
"650",2066,1,1,6,3,2,1,4,0,1,0,0
"651",2067,5,0,3,1,1,1,11,0,0,0,2
"652",2070,0,0,0,1,0,0,0,0,0,0,0
"653",2072,5,1,8,5,2,1,18,0,0,0,5
"654",2081,3,0,2,0,1,0,5,0,0,0,1
"655",2083,1,0,0,0,0,0,0,0,0,0,0
"656",2084,0,0,0,0,0,0,1,0,0,0,0
"657",2090,0,0,7,0,2,0,6,0,0,0,1
"658",2093,1,0,3,3,2,0,8,0,0,0,1
"659",2108,2,0,1,1,0,0,3,0,0,0,0
"660",2109,5,0,1,1,1,0,2,0,0,0,0
"661",2110,0,0,2,0,1,0,0,0,0,0,0
"662",2111,0,0,0,0,0,0,2,0,0,0,0
"663",2113,2,1,1,5,3,0,0,0,0,0,3
"664",2114,7,1,6,1,0,1,5,0,0,0,4
"665",2115,12,1,2,0,0,1,1,0,0,0,1
"666",2116,9,0,6,4,4,0,9,0,0,0,1
"667",2117,2,0,0,0,0,0,1,0,0,0,0
"668",2118,10,0,7,4,2,0,5,0,0,0,2
"669",2119,17,1,6,9,3,0,15,0,0,0,2
"670",2120,5,0,1,3,2,0,1,0,0,0,0
"671",2121,4,1,5,4,3,1,10,0,2,0,0
"672",2122,12,0,6,1,0,0,12,0,0,0,1
"673",2124,13,2,7,4,4,0,21,0,0,0,5
"674",2125,7,3,3,3,5,0,14,0,0,0,3
"675",2126,9,1,11,7,8,1,19,1,0,0,5
"676",2127,7,2,7,3,3,1,8,0,0,0,6
"677",2128,6,0,2,12,8,0,17,0,0,0,1
"678",2129,3,0,2,1,1,0,8,0,0,0,1
"679",2130,13,5,14,5,1,0,16,0,0,1,8
"680",2131,11,1,7,1,4,0,13,0,0,0,3
"681",2132,7,0,5,1,1,0,13,0,0,0,1
"682",2133,0,0,0,0,0,0,1,0,0,0,0
"683",2134,5,0,1,0,2,0,5,0,0,0,2
"684",2135,15,1,10,5,1,1,3,0,0,0,7
"685",2136,8,0,10,6,19,0,21,0,2,0,4
"686",2138,5,0,6,4,3,0,3,0,0,1,2
"687",2139,15,1,13,12,4,0,9,0,0,0,5
"688",2140,4,0,6,3,2,0,8,0,0,1,0
"689",2141,3,0,6,5,3,0,4,0,0,0,3
"690",2142,0,0,2,0,1,0,1,0,0,0,0
"691",2143,8,1,7,1,2,1,6,0,0,0,2
"692",2144,4,0,8,4,3,0,5,0,0,0,4
"693",2145,10,1,15,9,4,1,3,0,0,0,2
"694",2148,15,1,5,9,8,0,25,0,0,0,10
"695",2149,3,1,4,5,5,1,19,0,0,0,2
"696",2150,11,1,4,3,4,0,9,0,1,0,4
"697",2151,21,1,22,4,10,1,63,0,0,0,1
"698",2152,2,2,3,1,3,0,10,0,0,0,2
"699",2155,14,3,18,9,5,2,19,0,0,0,1
"700",2163,1,0,1,0,2,0,0,0,0,0,0
"701",2168,0,0,0,1,0,0,0,0,0,0,0
"702",2169,11,1,19,10,16,0,22,0,0,1,6
"703",2170,5,1,1,0,3,1,5,0,0,0,1
"704",2171,6,0,4,1,1,0,7,0,0,0,0
"705",2176,5,0,7,7,1,0,8,0,0,1,2
"706",2180,4,2,7,1,6,0,6,0,0,2,0
"707",2184,10,0,4,3,3,0,12,0,0,0,2
"708",2185,0,0,0,1,1,0,0,0,0,0,0
"709",2186,11,0,1,1,9,1,20,0,0,0,0
"710",2187,0,1,0,0,0,0,0,0,0,0,0
"711",2188,3,0,3,7,5,0,5,0,0,0,1
"712",2189,4,1,3,0,1,0,5,0,0,0,2
"713",2190,1,1,2,0,3,0,8,0,0,0,3
"714",2191,0,0,1,0,0,0,4,0,0,0,0
"715",2196,0,0,3,0,0,0,0,0,0,0,0
"716",2199,1,0,2,0,0,0,0,0,0,0,0
"717",2203,0,0,0,0,1,0,0,0,0,0,0
"718",2205,1,1,0,0,0,0,1,0,0,0,0
"719",2209,0,0,0,0,1,0,0,0,0,0,0
"720",2210,2,0,0,0,0,0,1,0,0,0,0
"721",2215,6,1,6,1,2,1,0,0,0,0,0
"722",2238,0,0,2,0,0,0,0,0,0,0,0
"723",2253,1,0,0,0,0,0,0,0,0,0,0
"724",2269,0,0,1,0,0,0,1,0,0,0,0
"725",2279,0,0,1,0,0,0,0,0,0,0,0
"726",2301,13,1,17,12,13,0,29,0,2,0,4
"727",2302,3,0,2,1,8,0,29,0,0,0,2
"728",2303,0,0,2,0,0,0,1,0,0,0,0
"729",2305,0,0,0,0,0,0,1,0,0,0,1
"730",2322,0,0,1,0,1,0,6,0,0,0,0
"731",2324,2,2,1,4,1,0,12,0,0,0,2
"732",2327,0,0,0,0,0,0,1,0,0,0,0
"733",2330,4,0,3,2,3,0,11,0,0,0,0
"734",2331,1,0,1,0,0,0,0,0,0,0,1
"735",2332,2,0,1,4,1,0,4,0,0,0,1
"736",2333,2,0,2,0,2,0,9,0,1,0,1
"737",2334,0,0,0,0,1,0,1,0,0,0,0
"738",2338,1,0,1,4,1,0,4,0,0,0,1
"739",2339,0,1,3,0,0,0,7,0,0,0,0
"740",2341,2,1,1,0,9,0,7,0,0,0,0
"741",2343,2,0,0,3,1,0,9,0,0,0,1
"742",2345,0,0,2,0,0,0,0,0,0,0,0
"743",2346,4,0,4,5,2,0,17,0,0,0,0
"744",2347,1,2,1,4,1,0,3,0,0,1,0
"745",2351,4,0,3,6,3,0,3,0,0,0,1
"746",2352,0,0,0,0,1,0,0,0,0,0,0
"747",2355,0,1,0,0,0,0,0,0,0,0,0
"748",2356,2,0,3,0,1,0,7,0,0,0,0
"749",2357,0,0,0,1,0,0,0,0,0,0,0
"750",2359,9,1,3,0,1,0,12,0,0,0,1
"751",2360,9,1,9,8,9,0,37,0,0,0,3
"752",2361,1,0,0,3,0,0,0,1,0,0,0
"753",2362,0,0,2,0,0,0,0,0,0,0,0
"754",2364,4,1,1,0,0,2,9,0,0,0,0
"755",2367,1,0,0,0,0,0,1,0,0,0,0
"756",2368,5,2,9,5,8,0,21,0,0,0,3
"757",2370,4,1,6,6,4,0,12,0,0,0,0
"758",2375,2,0,3,0,1,0,7,0,0,0,0
"759",2379,0,0,2,0,0,0,6,0,0,0,0
"760",2381,0,0,0,0,0,0,1,0,0,0,0
"761",2382,5,0,2,1,0,0,7,0,3,0,0
"762",2420,7,0,7,1,0,0,0,0,0,0,0
"763",2421,7,0,1,7,0,1,7,0,0,0,0
"764",2445,9,0,4,3,3,1,3,0,0,2,7
"765",2446,18,0,11,5,0,0,8,0,0,0,6
"766",2451,3,0,3,0,0,0,3,0,1,0,2
"767",2452,3,1,1,1,1,0,4,0,0,0,0
"768",2453,2,0,7,3,5,0,8,0,0,0,3
"769",2454,2,0,1,0,0,0,0,0,0,0,0
"770",2457,0,0,0,1,0,0,0,0,0,0,0
"771",2458,7,0,2,3,2,1,4,0,0,1,0
"772",2459,7,0,6,4,1,1,3,0,0,0,5
"773",2460,4,0,4,3,5,0,2,0,0,0,0
"774",2461,1,1,6,3,1,0,1,0,0,0,0
"775",2462,1,0,0,1,1,0,0,0,0,0,0
"776",2464,1,0,1,0,0,0,1,0,0,0,0
"777",2465,8,0,3,3,2,1,2,0,0,0,0
"778",2466,4,1,4,0,0,0,2,0,0,0,1
"779",2467,2,1,5,1,1,0,3,0,0,0,0
"780",2468,1,0,2,1,0,0,1,0,0,0,0
"781",2472,10,3,10,4,10,0,8,0,0,0,2
"782",2474,11,1,5,4,2,0,5,0,0,0,3
"783",2476,5,1,6,1,4,0,2,0,0,0,0
"784",2478,7,2,2,1,5,0,6,0,0,0,0
"785",2481,3,0,3,3,1,0,6,0,0,0,0
"786",2482,2,0,5,3,1,0,4,0,0,0,0
"787",2492,5,1,6,0,1,0,9,0,0,0,0
"788",2493,1,0,3,3,0,0,2,0,0,0,1
"789",2494,3,1,4,2,2,1,2,0,0,0,0
"790",2510,0,0,0,0,0,0,1,0,0,0,0
"791",2532,4,0,1,0,1,0,7,0,0,0,0
"792",2534,1,0,0,0,0,0,0,0,0,0,0
"793",2535,0,0,1,0,0,0,3,0,0,0,0
"794",2536,5,2,3,2,3,0,13,0,0,0,1
"795",2537,1,0,2,0,0,0,6,0,0,0,0
"796",2538,2,1,1,1,0,0,2,0,0,0,0
"797",2539,2,0,1,0,0,0,1,0,0,0,0
"798",2540,4,0,2,1,0,0,2,0,0,0,0
"799",2542,0,0,1,0,0,0,0,0,0,0,0
"800",2543,0,0,2,0,0,0,0,0,0,0,0
"801",2553,2,0,0,0,0,0,0,0,0,0,0
"802",2554,1,0,6,1,0,0,11,0,0,0,1
"803",2556,2,0,0,0,0,0,2,0,0,0,0
"804",2557,1,0,0,0,0,0,1,0,0,0,0
"805",2558,0,0,1,1,0,0,0,0,0,0,0
"806",2559,3,0,0,0,0,0,1,0,0,0,0
"807",2561,1,0,0,0,0,0,0,0,0,0,0
"808",2562,0,2,0,1,0,0,2,0,0,0,0
"809",2563,2,0,6,1,1,0,2,0,0,0,2
"810",2568,1,0,2,1,2,0,3,0,0,0,0
"811",2571,2,0,3,0,5,0,3,0,0,0,0
"812",2575,0,0,0,3,0,0,1,0,0,0,0
"813",2576,0,0,5,0,1,0,3,0,0,0,0
"814",2582,0,0,1,0,0,0,0,0,0,0,0
"815",2584,0,0,0,0,1,0,0,0,0,0,0
"816",2601,2,0,1,2,1,0,6,0,0,0,2
"817",2631,0,1,3,0,1,0,6,0,0,0,0
"818",2632,5,0,2,0,0,0,6,0,0,0,2
"819",2633,1,0,1,0,0,0,2,0,0,0,0
"820",2635,0,0,0,0,1,0,3,0,0,0,0
"821",2637,0,0,0,1,0,0,0,0,0,0,0
"822",2638,2,0,0,1,0,0,3,0,0,0,0
"823",2639,1,1,0,0,1,0,1,0,0,0,0
"824",2641,1,0,0,0,0,0,0,0,0,0,0
"825",2642,0,0,0,0,2,0,8,0,0,0,0
"826",2644,5,0,1,0,1,0,2,0,0,0,0
"827",2645,1,0,0,0,0,0,4,0,0,0,0
"828",2647,0,0,0,0,1,0,0,0,0,0,0
"829",2648,4,1,1,0,0,0,7,0,0,0,1
"830",2649,1,2,5,3,0,0,9,0,0,0,0
"831",2653,0,0,2,0,5,0,1,0,0,0,0
"832",2655,0,0,2,0,0,0,4,0,0,0,0
"833",2657,1,0,0,0,0,0,3,0,0,0,0
"834",2660,4,0,0,0,0,0,1,0,0,0,0
"835",2663,1,0,0,0,0,0,0,0,0,0,0
"836",2664,2,1,4,2,1,1,3,0,0,0,0
"837",2667,0,0,0,0,1,0,1,0,0,0,0
"838",2668,1,0,2,0,0,0,2,0,0,0,0
"839",2669,1,0,0,0,0,0,0,0,0,0,0
"840",2670,1,0,0,0,0,0,0,0,0,0,0
"841",2673,0,1,5,0,2,0,5,0,0,0,0
"842",2675,1,0,3,0,0,0,3,0,0,0,0
"843",2677,0,0,0,0,0,0,1,0,0,0,0
"844",2702,1,0,0,0,1,0,4,0,0,0,0
"845",2703,1,4,3,10,8,0,14,0,0,0,3
"846",2705,0,0,1,0,0,0,0,0,0,0,0
"847",2714,0,0,0,0,1,0,0,0,0,0,0
"848",2715,1,0,1,0,0,0,4,0,0,0,0
"849",2717,0,1,1,0,1,0,1,0,0,0,0
"850",2718,0,0,0,1,0,1,6,0,0,0,0
"851",2719,3,0,1,0,0,0,6,0,0,0,2
"852",2720,6,1,0,5,5,0,8,0,0,0,1
"853",2721,1,0,4,0,1,0,4,0,0,0,1
"854",2723,1,0,2,0,2,0,4,0,1,0,1
"855",2724,1,0,2,1,0,0,4,0,0,0,1
"856",2725,0,0,0,0,0,0,4,0,0,0,0
"857",2726,2,0,3,3,1,0,5,0,0,0,1
"858",2738,2,0,1,1,0,1,2,0,0,0,0
"859",2739,3,0,0,1,0,0,6,0,0,0,0
"860",2740,10,1,2,4,3,2,10,0,0,0,1
"861",2742,0,0,0,0,0,0,2,0,0,0,0
"862",2743,0,1,0,0,2,0,4,0,0,0,0
"863",2744,2,0,0,1,0,0,0,0,0,0,0
"864",2745,1,0,1,1,1,0,12,0,0,0,3
"865",2746,1,0,3,1,1,0,2,0,0,0,0
"866",2747,6,1,6,1,0,0,8,0,1,0,0
"867",2748,4,1,2,0,2,0,3,0,0,0,3
"868",2760,5,0,7,1,8,0,17,0,0,0,2
"869",2761,0,0,1,3,0,0,0,0,0,0,0
"870",2762,1,0,3,0,0,0,2,0,0,0,1
"871",2763,0,0,0,1,0,0,0,0,0,0,0
"872",2764,3,1,1,0,0,0,4,0,0,0,0
"873",2766,3,0,2,6,8,0,9,0,0,0,0
"874",2767,4,0,1,0,5,0,8,0,0,0,1
"875",2768,0,0,1,0,0,0,1,0,0,0,0
"876",2769,2,1,4,9,0,0,10,0,0,0,1
"877",2771,0,0,2,0,3,0,10,0,0,0,0
"878",2774,0,0,0,0,0,0,1,0,0,0,0
"879",2777,3,1,1,0,1,0,4,0,0,0,0
"880",2779,2,0,1,3,1,0,3,0,0,0,1
"881",2780,7,1,7,5,4,1,22,0,0,0,2
"882",2790,2,0,1,0,0,0,4,0,0,0,1
"883",2795,0,0,0,0,1,0,0,0,0,0,0
"884",2801,0,0,1,0,0,0,0,0,0,0,0
"885",2804,1,0,0,0,0,0,1,0,0,0,0
"886",2806,3,2,5,7,9,0,10,0,0,0,1
"887",2807,0,0,1,3,0,0,1,0,0,0,0
"888",2808,0,0,0,0,1,0,0,0,0,0,0
"889",2809,3,1,1,3,3,0,7,0,0,0,0
"890",2812,0,0,0,0,2,0,0,0,0,0,0
"891",2813,3,0,1,1,2,0,1,0,0,0,0
"892",2814,1,0,1,0,1,0,6,0,0,0,0
"893",2816,3,0,12,1,4,0,14,0,1,0,4
"894",2817,1,0,2,0,3,0,0,0,0,0,1
"895",2818,6,2,3,2,4,1,5,0,0,0,2
"896",2822,0,0,0,1,0,0,2,0,0,0,0
"897",2823,0,0,0,0,0,0,3,0,0,0,0
"898",2825,1,0,1,0,2,0,2,0,2,0,0
"899",2826,0,0,0,0,0,0,1,0,0,0,0
"900",2827,0,0,0,1,0,0,0,0,0,0,0
"901",2828,0,0,2,1,1,0,2,0,0,0,0
"902",2830,1,0,1,0,1,0,4,0,0,0,0
"903",2831,0,0,2,0,0,0,1,0,0,0,2
"904",2832,1,0,0,0,0,0,3,0,0,0,0
"905",2835,2,0,1,0,0,0,3,0,0,0,0
"906",2837,0,0,2,3,1,0,5,0,0,0,0
"907",2838,0,0,1,0,0,0,0,0,0,0,0
"908",2839,0,0,1,0,0,0,1,0,0,0,0
"909",2840,3,4,7,4,3,0,10,0,0,0,0
"910",2842,5,2,8,4,2,0,7,0,0,0,1
"911",2852,3,1,4,8,9,0,10,0,1,0,0
"912",2857,2,0,1,0,3,0,1,0,0,0,3
"913",2859,0,0,1,0,2,0,2,0,0,0,0
"914",2860,7,1,3,9,7,1,6,0,1,0,3
"915",2861,3,2,5,2,5,0,12,0,0,0,1
"916",2862,0,0,0,0,2,1,0,0,0,0,0
"917",2863,3,0,1,1,0,1,6,0,0,0,0
"918",2864,13,1,2,3,4,0,25,0,1,0,1
"919",2865,3,2,5,1,1,0,8,0,0,0,1
"920",2869,0,0,0,0,0,0,0,0,0,0,1
"921",2871,4,1,4,2,4,0,8,0,0,0,2
"922",2873,0,0,0,0,0,0,1,0,0,0,0
"923",2874,1,0,1,0,2,0,0,0,1,0,0
"924",2876,1,0,1,0,1,0,1,0,0,0,0
"925",2877,0,0,0,0,1,0,0,0,0,0,0
"926",2878,5,4,1,3,6,0,5,0,0,0,0
"927",2879,1,0,3,7,3,0,10,0,0,0,1
"928",2881,0,0,1,0,1,0,0,0,0,0,0
"929",2882,3,1,2,2,3,0,4,0,0,0,0
"930",2883,0,0,1,0,0,0,0,0,0,0,0
"931",2885,5,0,1,0,3,0,3,0,0,0,0
"932",2886,10,2,6,4,10,0,18,0,0,0,0
"933",2888,8,2,6,2,3,0,7,0,0,0,1
"934",2889,8,3,3,2,2,1,23,0,1,0,2
"935",2891,4,3,2,5,5,0,7,0,0,0,1
"936",2892,1,0,1,0,1,0,3,0,0,0,0
"937",2893,10,1,4,1,7,0,8,0,0,0,0
"938",2894,0,0,0,0,0,0,1,0,0,0,0
"939",2895,11,2,5,1,7,0,9,0,0,0,2
"940",2896,2,1,1,1,3,0,5,0,1,0,1
"941",2898,0,0,0,0,1,0,0,0,0,0,1
"942",2903,2,1,1,2,3,0,6,0,1,0,1
"943",2904,11,1,10,2,4,0,5,0,0,0,1
"944",2905,8,0,4,3,3,0,9,0,1,0,2
"945",2906,9,1,5,8,4,0,7,0,3,0,0
"946",2907,5,1,2,0,1,0,1,0,0,0,1
"947",2908,8,2,6,9,5,0,8,0,3,0,2
"948",2909,8,0,4,5,2,0,10,0,0,0,0
"949",2910,5,2,5,5,3,0,10,0,0,0,0
"950",2911,5,1,3,1,1,0,5,0,1,0,1
"951",2912,1,0,0,0,0,0,0,0,0,0,0
"952",2914,4,2,1,4,19,0,6,0,4,0,0
"953",2915,6,1,4,2,6,0,3,0,6,0,1
"954",2916,3,0,0,0,0,0,5,0,0,0,0
"955",2917,2,3,1,1,0,0,0,0,0,0,0
"956",2919,10,1,5,1,5,1,21,0,0,0,3
"957",2920,14,1,7,2,8,0,14,0,3,1,0
"958",2921,6,1,13,52,5,1,14,0,0,0,0
"959",2940,0,0,1,2,0,0,0,0,0,0,0
"960",3012,0,0,0,0,1,0,0,0,0,0,0
"961",3031,3,0,6,0,3,0,24,0,0,0,0
"962",3032,1,0,1,1,1,0,5,0,0,0,0
"963",3033,1,0,1,0,0,0,3,0,0,0,0
"964",3034,0,1,1,1,1,0,1,0,0,0,1
"965",3036,1,0,0,1,1,0,7,0,0,0,1
"966",3037,1,0,0,0,2,0,3,1,0,0,1
"967",3038,10,1,15,14,6,0,35,0,1,0,7
"968",3042,0,0,0,0,1,0,7,0,0,0,0
"969",3043,1,0,1,0,2,0,0,0,0,0,0
"970",3044,0,0,0,0,0,0,10,0,0,0,0
"971",3045,4,1,1,2,2,0,19,0,0,0,0
"972",3046,0,0,0,0,1,0,2,0,0,0,1
"973",3047,1,0,0,0,0,0,2,0,0,0,0
"974",3048,1,0,1,0,0,0,5,0,0,0,1
"975",3049,2,0,3,2,0,0,3,0,0,0,0
"976",3051,1,1,4,3,2,0,18,0,0,0,2
"977",3052,1,0,2,2,0,0,11,0,0,0,0
"978",3053,9,1,4,0,5,0,19,0,0,0,3
"979",3054,5,1,2,8,4,0,26,0,0,0,1
"980",3055,3,0,2,3,3,0,22,0,0,0,2
"981",3056,0,0,0,0,0,0,1,0,0,0,0
"982",3057,0,0,1,0,1,0,2,0,0,0,0
"983",3060,5,1,16,5,3,0,23,0,1,0,0
"984",3061,0,0,0,0,0,0,1,0,0,0,0
"985",3062,12,0,7,2,13,0,16,0,0,0,3
"986",3063,3,0,2,1,3,0,12,0,0,0,1
"987",3064,1,2,5,4,2,0,7,0,0,0,2
"988",3070,0,0,3,0,4,0,7,0,0,0,0
"989",3071,1,0,0,1,0,0,4,0,0,0,0
"990",3076,0,0,0,2,2,0,8,0,0,0,1
"991",3077,2,1,1,7,7,0,14,0,0,0,0
